,Unnamed: 0,Group,File,Modulus
28113,28113,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.714087999999999
28114,28114,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,3.901314
28115,28115,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,2.763431
28116,28116,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.7881029999999998
28117,28117,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.7881029999999998
28118,28118,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.0784
28119,28119,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,21.94489
28120,28120,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28121,28121,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.127738
28122,28122,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,18.6938
28123,28123,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.51672
28124,28124,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.802629
28125,28125,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28126,28126,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,3.5762050000000003
28127,28127,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28128,28128,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28129,28129,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.314964999999999
28130,28130,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.72861
28131,28131,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.6546
28132,28132,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,14.142270000000002
28133,28133,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.32949
28134,28134,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.103067
28135,28135,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.8665
28136,28136,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.21628
28137,28137,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,16.58059
28138,28138,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.0784
28139,28139,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.00438
28140,28140,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.21628
28141,28141,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.16694
28142,28142,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,14.46737
28143,28143,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.49205
28144,28144,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.67927
28145,28145,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,14.95504
28146,28146,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,18.53124
28147,28147,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,19.18146
28148,28148,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,25.19599
28149,28149,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,16.58059
28150,28150,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,18.36869
28151,28151,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,15.60526
28152,28152,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.49205
28153,28153,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.84183
28154,28154,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.56606
28155,28155,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.40351
28156,28156,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,14.142270000000002
28157,28157,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,16.74314
28158,28158,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,15.11759
28159,28159,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.21628
28160,28160,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.753286
28161,28161,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.05372
28162,28162,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.89117
28163,28163,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.590732
28164,28164,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.54139
28165,28165,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.290294
28166,28166,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28167,28167,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.753286
28168,28168,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.940513000000001
28169,28169,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.590732
28170,28170,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.428177
28171,28171,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.32949
28172,28172,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.965184
28173,28173,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,14.629929999999998
28174,28174,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,16.418029999999998
28175,28175,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.0784
28176,28176,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.70394
28177,28177,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.063869
28178,28178,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.137883
28179,28179,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,0.9753286
28180,28180,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,3.901314
28181,28181,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28182,28182,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.40351
28183,28183,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.37883
28184,28184,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28185,28185,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.24095
28186,28186,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.21628
28187,28187,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.590732
28188,28188,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.56606
28189,28189,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.56606
28190,28190,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.70394
28191,28191,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.56606
28192,28192,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.54139
28193,28193,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.35416
28194,28194,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.19161
28195,28195,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.24095
28196,28196,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.777958
28197,28197,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.777958
28198,28198,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.8273
28199,28199,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28200,28200,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.039198000000001
28201,28201,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.3396360000000005
28202,28202,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28203,28203,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28204,28204,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.428177
28205,28205,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.127738
28206,28206,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.152410000000001
28207,28207,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.590732
28208,28208,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.477519999999999
28209,28209,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.915841
28210,28210,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.314964999999999
28211,28211,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28212,28212,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.201753
28213,28213,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.201753
28214,28214,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28215,28215,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.777958
28216,28216,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.127738
28217,28217,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28218,28218,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28219,28219,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.590732
28220,28220,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.201753
28221,28221,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.226424
28222,28222,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.3396360000000005
28223,28223,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28224,28224,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28225,28225,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.290294
28226,28226,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28227,28227,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28228,28228,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.590732
28229,28229,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.152410000000001
28230,28230,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28231,28231,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.8273
28232,28232,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28233,28233,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.314964999999999
28234,28234,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.0784
28235,28235,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,13.97971
28236,28236,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.51672
28237,28237,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.753286
28238,28238,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.802629
28239,28239,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28240,28240,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28241,28241,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28242,28242,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28243,28243,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28244,28244,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.226424
28245,28245,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28246,28246,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.201753
28247,28247,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.039198000000001
28248,28248,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.039198000000001
28249,28249,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28250,28250,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.851972
28251,28251,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.314964999999999
28252,28252,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.265622
28253,28253,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28254,28254,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.802629
28255,28255,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.40351
28256,28256,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.777958
28257,28257,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.526862
28258,28258,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.551533999999999
28259,28259,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28260,28260,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28261,28261,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.201753
28262,28262,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.364307
28263,28263,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28264,28264,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28265,28265,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.8273
28266,28266,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.526862
28267,28267,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.940513000000001
28268,28268,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.103067
28269,28269,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,9.753286
28270,28270,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28271,28271,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28272,28272,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28273,28273,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.388979
28274,28274,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.714087999999999
28275,28275,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28276,28276,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,10.56606
28277,28277,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,17.71847
28278,28278,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28279,28279,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.364307
28280,28280,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28281,28281,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.714087999999999
28282,28282,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.063869
28283,28283,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,2.763431
28284,28284,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,2.600876
28285,28285,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.7881029999999998
28286,28286,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,0.9753286
28287,28287,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.950657
28288,28288,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,15.11759
28289,28289,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,2.4383220000000003
28290,28290,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.462993
28291,28291,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,11.37883
28292,28292,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,18.36869
28293,28293,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28294,28294,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.152410000000001
28295,28295,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.940513000000001
28296,28296,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.477519999999999
28297,28297,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.127738
28298,28298,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.477519999999999
28299,28299,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28300,28300,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.452848
28301,28301,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28302,28302,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.802629
28303,28303,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.777958
28304,28304,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.290294
28305,28305,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.314964999999999
28306,28306,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28307,28307,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28308,28308,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.477519999999999
28309,28309,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.502191000000001
28310,28310,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28311,28311,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28312,28312,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28313,28313,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.802629
28314,28314,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.640074
28315,28315,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28316,28316,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.039198000000001
28317,28317,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.039198000000001
28318,28318,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.226424
28319,28319,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28320,28320,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.364307
28321,28321,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.664745
28322,28322,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.290294
28323,28323,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.314964999999999
28324,28324,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.452848
28325,28325,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28326,28326,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.8273
28327,28327,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.851972
28328,28328,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.388979
28329,28329,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.039198000000001
28330,28330,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.201753
28331,28331,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28332,28332,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.388979
28333,28333,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.851972
28334,28334,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.876643
28335,28335,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,8.290294
28336,28336,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28337,28337,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.526862
28338,28338,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.551533999999999
28339,28339,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.714087999999999
28340,28340,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.014526
28341,28341,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.364307
28342,28342,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28343,28343,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,15.60526
28344,28344,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.02905
28345,28345,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,12.84183
28346,28346,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28347,28347,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,4.226424
28348,28348,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,1.7881029999999998
28349,28349,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,3.088541
28350,28350,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28351,28351,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.177080999999999
28352,28352,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,6.989855
28353,28353,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,5.689417
28354,28354,Polymyxin,20200630_MG1655_mCherry_mcr-1_Prot15_50uM_Colistin.020.txt,7.477519999999999
